date,kospi,nasdaq,euro_stoxx,ftse,nikkei,korea_bond_03,korea_bond_10,america_bond_03,america_bond_10,gold,brazil,taiwan,india
2019-04-15,2242.88,7976.01,3450.46,7436.87,22169.11,111760.0,69015.0,83.85,105.41,1287.88,93083.0,10875.599609375,38905.83984375
2019-04-16,2248.63,8000.23,3463.36,7469.92,22221.66,111695.0,68980.0,83.84,105.05,1276.57,94333.0,10927.849609375,39275.640625
2019-04-17,2245.89,7996.08,3477.73,7471.32,22277.97,111720.0,68860.0,83.87,105.07,1274.14,93285.0,10997.259765625,39207.9609375
2019-04-18,2213.77,7998.06,3499.23,7459.88,22090.12,111860.0,69250.0,83.89,105.32,1275.39,94578.0,10962.01953125,39140.28125
2019-04-19,2216.15,8006.665000000001,3500.77,7480.943333333334,22200.56,111825.0,69175.0,83.89500000000001,105.245,1275.1550000000002,94583.0,10968.5,38892.73046875
2019-04-22,2216.65,8015.27,3502.31,7502.006666666666,22217.9,111720.0,68980.0,83.9,105.17,1274.92,94588.0,10987.7099609375,38645.1796875
2019-04-23,2220.51,8120.82,3503.85,7523.07,22259.74,111775.0,69025.0,83.94,105.36,1272.4,95923.0,11025.6796875,38564.87890625
2019-04-24,2201.03,8102.02,3502.63,7471.75,22200.0,111805.0,69090.0,83.99,105.76,1275.36,95045.0,11027.6396484375,39054.6796875
2019-04-25,2190.5,8118.68,3491.92,7434.13,22307.58,111945.0,69315.0,83.99,105.63,1277.35,96552.0,11039.8603515625,38730.859375
2019-04-26,2179.31,8146.4,3500.41,7428.19,22258.73,111950.0,69315.0,84.08,105.91,1286.25,96236.0,10952.4697265625,39067.328125
2019-04-29,2216.43,8161.85,3501.94,7440.66,22191.728,112010.0,69375.0,84.05,105.69,1279.8,96188.0,10939.0595703125,39049.439453125
2019-04-30,2203.59,8095.39,3514.62,7418.22,22124.726,112080.0,69490.0,84.11,105.9,1283.6,96353.0,10967.73046875,39031.55078125
2019-05-02,2212.75,8036.77,3488.93,7351.31,22057.724000000002,111995.0,69275.0,83.84,105.34,1270.54,95528.0,11004.490234375,38981.4296875
2019-05-03,2196.32,8164.0,3502.48,7380.64,21990.722,111930.0,69160.0,83.87,105.48,1279.19,96008.0,11096.2998046875,38963.26171875
2019-05-07,2176.99,7963.76,3401.16,7260.47,21923.72,112005.0,69355.0,83.96,106.11,1285.15,94389.0,10987.1396484375,38276.62890625
2019-05-08,2168.01,7943.32,3417.26,7271.0,21602.59,112020.0,69325.0,83.95,105.91,1280.93,95597.0,10923.7099609375,37789.12890625
2019-05-09,2102.01,7910.59,3350.71,7207.41,21402.13,112000.0,69420.0,84.0,106.19,1284.14,94808.0,10733.669921875,37558.91015625
2019-05-10,2108.04,7916.94,3361.05,7203.29,21344.92,112040.0,69370.0,84.02,106.12,1286.0,94258.0,10712.990234375,37462.98828125
2019-05-13,2079.01,7647.02,3320.78,7163.68,21191.28,112055.0,69365.0,84.12,106.65,1299.9,91727.0,10558.2900390625,37090.8203125
2019-05-14,2081.84,7734.49,3364.38,7241.6,21067.23,112060.0,69360.0,84.12,106.55,1297.03,92092.0,10519.25,37318.53125
2019-05-15,2092.78,7822.15,3385.78,7296.95,21188.56,112090.0,69445.0,84.18,106.89,1296.66,91623.0,10560.7099609375,37114.87890625
2019-05-16,2067.69,7898.05,3438.56,7353.51,21062.98,112160.0,69665.0,84.13,106.68,1286.65,90024.0,10474.6103515625,37393.48046875
2019-05-17,2055.8,7816.28,3425.64,7348.62,21250.09,112240.0,69680.0,84.15,106.73,1277.55,89993.0,10384.1103515625,37930.76953125
2019-05-20,2055.71,7702.38,3369.78,7310.88,21301.73,112200.0,69510.0,84.11,106.55,1277.74,91946.0,10398.41015625,39352.671875
2019-05-21,2061.25,7785.72,3386.51,7328.92,21272.45,112260.0,69660.0,84.07,106.43,1274.97,94485.0,10464.5,38969.80078125
2019-05-22,2064.86,7750.84,3386.72,7334.19,21283.37,112240.0,69645.0,84.11,106.75,1273.62,94361.0,10457.2197265625,39110.2109375
2019-05-23,2059.59,7628.28,3327.2,7231.04,21151.14,112325.0,69780.0,84.26,107.4,1283.45,93910.0,10308.3701171875,38811.390625
2019-05-24,2045.31,7637.01,3350.7,7277.73,21117.22,112370.0,69910.0,84.23,107.37,1284.89,93628.0,10328.2802734375,39434.71875
2019-05-27,2044.21,7622.18,3364.04,7273.34,21182.58,112325.0,69845.0,84.265,107.605,1285.2,94864.0,10334.1298828125,39683.2890625
2019-05-28,2048.83,7607.35,3348.86,7268.95,21260.14,112325.0,69785.0,84.3,107.84,1279.49,96393.0,10312.3095703125,39749.73046875
2019-05-29,2023.32,7547.31,3297.81,7185.3,21003.37,112395.0,70165.0,84.31,107.8,1279.6,96567.0,10301.7802734375,39502.05078125
2019-05-30,2038.8,7567.72,3318.15,7218.16,20942.53,112460.0,70165.0,84.38,108.19,1288.85,97457.0,10382.990234375,39831.96875
2019-05-31,2041.74,7453.15,3280.43,7161.71,20601.19,112585.0,70490.0,84.56,108.91,1305.65,97030.0,10498.490234375,39714.19921875
2019-06-03,2067.85,7333.02,3300.22,7184.8,20410.88,112620.0,70420.0,84.55,109.22,1325.17,97020.0,10500.0703125,40267.62109375
2019-06-04,2066.97,7527.12,3333.49,7214.29,20408.54,112655.0,70500.0,84.49,108.82,1325.28,97380.0,10429.1201171875,40083.5390625
2019-06-05,2069.11,7575.48,3339.95,7220.22,20776.1,112040.0,70710.0,84.53,108.82,1330.18,95999.0,10461.6201171875,39849.71875
2019-06-07,2072.33,7742.1,3378.38,7331.94,20884.71,112045.0,70690.0,84.57,109.23,1340.7,97821.0,10514.044921875,39615.8984375
2019-06-10,2099.49,7823.17,3386.45,7375.54,21134.42,112055.0,70575.0,84.49,108.69,1328.13,97467.0,10566.4697265625,39784.51953125
2019-06-11,2111.81,7822.57,3401.1,7398.45,21204.28,112040.0,70450.0,84.46,108.69,1326.91,98960.0,10607.759765625,39950.4609375
2019-06-12,2108.75,7792.72,3386.63,7367.62,21129.72,112240.0,70895.0,84.53,108.97,1333.55,98321.0,10615.66015625,39756.80859375
2019-06-13,2103.15,7837.13,3390.5,7368.57,21032.0,112255.0,70835.0,84.62,109.24,1342.35,98774.0,10561.009765625,39741.359375
2019-06-14,2095.41,7796.66,3379.19,7345.78,21116.89,112300.0,70915.0,84.59,109.32,1341.58,98040.0,10524.669921875,39452.0703125
2019-06-17,2090.73,7845.02,3383.21,7357.31,21124.0,112250.0,70755.0,84.55,109.3,1339.54,97623.0,10530.5400390625,38960.7890625
2019-06-18,2098.71,7953.88,3452.89,7443.04,20972.71,112250.0,70785.0,84.56,109.51,1346.48,99404.0,10566.740234375,39046.33984375
2019-06-19,2124.78,7987.32,3454.7,7403.54,21333.87,112255.0,70825.0,84.74,109.81,1360.27,100303.0,10775.33984375,39112.73828125
2019-06-20,2131.29,8051.34,3468.08,7424.44,21462.86,112480.0,71195.0,84.78,109.99,1388.18,101158.0,10785.009765625,39601.62890625
2019-06-21,2125.62,8031.71,3466.92,7407.5,21258.64,112410.0,71060.0,84.74,109.54,1399.05,102013.0,10803.76953125,39194.48828125
2019-06-24,2126.33,8005.7,3455.57,7416.69,21285.99,112440.0,71115.0,84.79,109.92,1419.55,102062.0,10779.4501953125,39122.9609375
2019-06-25,2121.64,7884.72,3444.36,7422.43,21193.81,112355.0,70975.0,84.81,110.09,1423.25,100093.0,10706.7197265625,39434.94140625
2019-06-26,2121.85,7909.97,3442.95,7416.39,21086.59,112220.0,70815.0,84.71,109.64,1408.75,100689.0,10652.5498046875,39592.078125
2019-06-27,2134.32,7967.76,3442.38,7402.33,21338.17,112245.0,70825.0,84.78,109.97,1409.68,100724.0,10773.900390625,39586.41015625
2019-06-28,2130.62,8006.24,3473.69,7425.63,21275.92,112320.0,70890.0,84.78,110.02,1409.5,100967.0,10730.830078125,39394.640625
2019-07-01,2129.74,8091.16,3497.59,7497.5,21729.97,112300.0,70845.0,84.57,109.69,1384.31,101340.0,10895.4599609375,39686.5
2019-07-02,2122.02,8109.09,3507.98,7559.19,21754.27,112345.0,70940.0,84.62,110.08,1418.44,100605.0,10865.1201171875,39816.48046875
2019-07-03,2096.02,8170.23,3540.63,7609.32,21638.16,112450.0,71255.0,84.64,110.29,1418.94,102043.0,10743.76953125,39839.25
2019-07-04,2108.73,8166.01,3544.15,7603.58,21702.45,112530.0,71275.0,84.555,109.94,1415.64,103636.0,10775.900390625,39908.05859375
2019-07-05,2110.59,8161.79,3527.98,7553.14,21746.38,112560.0,71285.0,84.47,109.59,1399.95,104089.0,10785.73046875,39513.390625
2019-07-08,2064.17,8098.38,3523.76,7549.27,21534.35,112530.0,71225.0,84.43,109.48,1395.5,104530.0,10751.2197265625,38720.5703125
2019-07-09,2052.03,8141.73,3509.75,7536.47,21565.15,112565.0,71265.0,84.4,109.41,1397.9,105173.5,10702.7802734375,38730.8203125
2019-07-10,2058.78,8202.53,3501.52,7530.69,21533.48,112510.0,71120.0,84.55,109.47,1419.0,105817.0,10798.48046875,38557.0390625
2019-07-11,2080.58,8196.04,3496.73,7509.82,21643.53,112555.0,71190.0,84.51,108.93,1404.0,105146.0,10843.419921875,38823.109375
2019-07-12,2086.66,8244.14,3497.63,7505.97,21685.9,112520.0,71040.0,84.52,109.05,1415.74,103906.0,10824.349609375,38736.23046875
2019-07-15,2082.48,8258.18,3502.22,7531.72,21610.575,112520.0,71020.0,84.54,109.28,1414.08,103803.0,10876.4296875,38896.7109375
2019-07-16,2091.87,8222.8,3521.36,7577.2,21535.25,112510.0,71055.0,84.51,109.04,1406.33,103775.0,10886.0498046875,39131.0390625
2019-07-17,2072.92,8185.21,3501.58,7535.46,21469.18,112580.0,71210.0,84.59,109.55,1426.8,103856.0,10828.48046875,39215.640625
2019-07-18,2066.55,8207.24,3482.83,7493.09,21046.24,112805.0,71665.0,84.69,109.82,1446.3,104717.0,10799.2802734375,38897.4609375
2019-07-19,2094.36,8146.49,3480.18,7508.7,21466.99,112890.0,71770.0,84.6,109.62,1425.3,103452.0,10873.1904296875,38337.01171875
2019-07-22,2093.34,8204.14,3489.92,7514.93,21416.79,112860.0,71685.0,84.61,109.67,1425.12,103949.0,10944.5302734375,38031.12890625
2019-07-23,2101.45,8251.4,3532.87,7556.86,21620.88,112860.0,71675.0,84.59,109.49,1417.39,103704.0,10947.259765625,37982.73828125
2019-07-24,2082.3,8321.5,3532.9,7501.46,21709.57,112915.0,71735.0,84.61,109.65,1425.9,104120.0,10935.759765625,37847.6484375
2019-07-25,2074.48,8238.54,3510.15,7489.05,21756.55,112970.0,71910.0,84.56,109.46,1414.53,102655.0,10941.41015625,37830.98046875
2019-07-26,2066.26,8330.21,3524.47,7549.06,21658.15,112925.0,71930.0,84.57,109.44,1418.69,102819.0,10891.98046875,37882.7890625
2019-07-29,2029.48,8293.33,3523.58,7686.61,21616.8,112995.0,72055.0,84.57,109.54,1426.94,103483.0,10885.73046875,37686.37109375
2019-07-30,2038.68,8273.61,3462.85,7646.77,21709.31,113035.0,72075.0,84.58,109.59,1430.85,102933.0,10830.900390625,37397.23828125
2019-07-31,2024.55,8175.42,3466.85,7586.78,21521.53,113040.0,72150.0,84.57,109.87,1413.8,101812.0,10823.8095703125,37481.12109375
2019-08-01,2017.34,8111.12,3490.03,7584.87,21540.99,112980.0,72060.0,84.66,110.92,1445.31,102126.0,10731.75,37018.3203125
2019-08-02,1998.13,8004.07,3376.12,7407.06,21087.16,113125.0,72390.0,84.68,111.15,1440.7,102674.0,10549.0400390625,37118.21875
2019-08-05,1946.98,7726.04,3310.93,7223.85,20720.29,113420.0,72990.0,84.85,112.11,1463.8,100098.0,10423.41015625,36699.83984375
2019-08-06,1917.5,7833.27,3291.66,7171.69,20585.31,113460.0,72985.0,84.89,112.29,1474.27,102164.0,10394.75,36976.8515625
2019-08-07,1909.71,7862.83,3309.99,7198.7,20516.56,113495.0,72970.0,84.9,112.29,1501.2,102782.0,10386.1796875,36690.5
2019-08-08,1920.61,8039.16,3375.38,7285.9,20593.35,113535.0,72910.0,84.87,112.3,1500.95,104115.0,10494.490234375,37327.359375
2019-08-09,1937.75,7959.14,3333.74,7253.85,20684.82,113420.0,72760.0,84.82,112.13,1497.24,103996.0,10483.42529296875,37581.91015625
2019-08-12,1942.29,7863.41,3326.55,7226.72,20570.129999999997,113450.0,72835.0,84.91,112.84,1511.4,101915.0,10472.3603515625,37270.03515625
2019-08-13,1925.83,8016.36,3357.16,7250.9,20455.44,113525.0,73145.0,84.81,112.44,1501.39,103299.0,10362.66015625,36958.16015625
2019-08-14,1938.37,7773.94,3288.7,7147.88,20655.13,113525.0,73160.0,84.92,113.19,1516.34,100258.0,10427.73046875,37311.53125
2019-08-16,1927.17,7895.99,3329.08,7117.15,20418.81,113725.0,73540.0,85.09,113.61,1514.15,99806.0,10420.8896484375,37350.328125
2019-08-19,1939.9,8002.81,3369.19,7189.65,20563.16,113680.0,73475.0,85.0,113.07,1495.3,99469.0,10488.75,37402.48828125
2019-08-20,1960.25,7948.56,3350.23,7125.0,20677.22,113665.0,73365.0,85.06,113.57,1507.1,99222.0,10522.5,37328.01171875
2019-08-21,1964.65,8020.21,3394.89,7203.97,20618.57,113590.0,72925.0,84.98,113.27,1502.3,101202.0,10525.7998046875,37060.37109375
2019-08-22,1951.01,7991.39,3373.67,7128.18,20628.01,113575.0,73175.0,84.94,113.02,1498.8,100011.0,10529.7802734375,36472.9296875
2019-08-23,1948.3,7751.77,3334.25,7094.98,20710.91,113490.0,72995.0,85.08,113.78,1526.85,97667.0,10538.1103515625,36701.16015625
2019-08-26,1916.31,7853.73,3348.84,7092.28,20261.04,113670.0,73470.0,85.04,113.67,1526.35,96430.0,10354.5703125,37494.12109375
2019-08-27,1924.6,7826.95,3370.47,7089.58,20456.08,113540.0,73215.0,85.07,114.16,1542.64,97276.0,10387.23046875,37641.26953125
2019-08-28,1941.09,7856.88,3365.38,7114.71,20479.42,113395.0,73080.0,85.09,114.2,1539.1,98194.0,10434.2900390625,37451.83984375
2019-08-29,1933.41,7973.39,3411.33,7184.32,20460.93,113535.0,73100.0,85.05,113.98,1527.7,100524.0,10462.4296875,37068.9296875
2019-08-30,1967.79,7962.88,3426.76,7207.18,20704.37,113495.0,72945.0,85.08,114.01,1520.25,101135.0,10618.0498046875,37332.7890625
2019-09-02,1969.19,7918.52,3432.54,7281.94,20620.19,113290.0,72525.0,85.03999999999999,114.03999999999999,1530.59,100626.0,10634.849609375,36947.849609375
2019-09-03,1965.69,7874.16,3420.74,7268.19,20625.16,113325.0,72610.0,85.0,114.07,1547.0,99681.0,10558.2099609375,36562.91015625
2019-09-04,1988.53,7976.88,3450.83,7311.26,20649.14,113270.0,72475.0,85.07,114.25,1552.6,101201.0,10657.3095703125,36724.73828125
2019-09-05,2004.75,8116.83,3484.7,7271.17,21085.94,113160.0,72335.0,84.88,113.33,1519.35,102243.0,10756.9296875,36644.421875
2019-09-06,2009.13,8103.07,3495.19,7282.34,21199.57,112900.0,72285.0,84.89,113.4,1506.95,102935.0,10780.6396484375,36981.76953125
2019-09-09,2019.55,8087.44,3495.02,7235.81,21318.42,112975.0,72420.0,84.8,112.7,1498.95,103181.0,10767.10986328125,37145.44921875
2019-09-10,2032.08,8084.15,3498.99,7267.95,21392.1,112990.0,72330.0,84.66,111.88,1486.4,103032.0,10753.580078125,37208.134765625
2019-09-11,2049.2,8169.68,3516.82,7338.03,21597.76,112960.0,72185.0,84.66,111.77,1497.6,103446.0,10790.349609375,37270.8203125
2019-09-16,2062.22,8153.54,3518.45,7321.41,21799.54,112655.0,71315.0,84.57,110.98,1498.8,103680.0,10898.1298828125,37123.30859375
2019-09-17,2062.33,8186.02,3521.26,7320.4,22001.32,112645.0,71450.0,84.61,111.27,1503.1,104617.0,10874.5,36481.08984375
2019-09-18,2070.73,8177.39,3528.04,7314.05,21960.71,112735.0,71740.0,84.56,111.31,1493.9,104532.0,10929.4501953125,36563.87890625
2019-09-19,2080.35,8182.88,3552.65,7356.42,22044.45,112775.0,71780.0,84.57,111.36,1499.2,104339.0,10894.7001953125,36093.46875
2019-09-20,2091.52,8117.67,3571.39,7344.92,22079.09,112695.0,71810.0,84.66,112.0,1517.15,104817.0,10929.6904296875,38014.62109375
2019-09-23,2091.7,8112.46,3536.97,7326.08,22088.965,112700.0,71770.0,84.71,112.16,1522.12,104638.0,10919.01953125,39090.03125
2019-09-24,2101.04,7993.63,3532.05,7291.43,22098.84,112715.0,71815.0,84.8,112.72,1532.3,103876.0,10918.009765625,39097.140625
2019-09-25,2073.39,8077.38,3513.03,7289.99,22020.15,112805.0,71995.0,84.69,111.98,1504.15,104481.0,10873.6904296875,38593.51953125
2019-09-26,2074.52,8030.66,3532.18,7351.08,22048.24,112790.0,71965.0,84.73,112.22,1505.8,105319.0,10871.990234375,38989.73828125
2019-09-27,2049.93,7939.63,3545.88,7426.21,21878.9,112815.0,71900.0,84.78,112.38,1496.94,105078.0,10829.6796875,38822.5703125
2019-09-30,2063.05,7999.33,3569.45,7408.21,21755.84,112865.0,71805.0,84.82,112.47,1472.25,104745.0,10898.6650390625,38667.328125
2019-10-01,2072.42,7908.67,3518.25,7360.32,21885.24,112770.0,71545.0,84.78,112.61,1478.98,104053.0,10967.650390625,38305.41015625
2019-10-02,2031.91,7785.23,3413.31,7122.54,21778.61,112845.0,71555.0,84.87,113.0,1499.51,101031.0,10947.8798828125,37989.359375
2019-10-04,2020.69,7982.46,3446.71,7155.38,21410.2,113155.0,72315.0,85.04,113.81,1504.6,102551.0,10894.48046875,37673.30859375
2019-10-07,2021.73,7956.28,3471.24,7197.88,21375.25,113180.0,72280.0,84.95,113.43,1493.6,100573.0,10935.0595703125,37531.98046875
2019-10-08,2046.25,7823.76,3432.76,7143.15,21587.78,113035.0,71920.0,85.0,113.67,1505.51,99981.0,11017.3095703125,37706.189453125
2019-10-10,2028.15,7950.77,3493.96,7186.36,21551.98,113005.0,71810.0,84.85,112.67,1494.3,101817.0,11033.8564453125,37880.3984375
2019-10-11,2044.61,8057.04,3569.92,7247.08,21798.87,112915.0,71470.0,84.77,111.9,1489.85,103832.0,11050.4033203125,38127.078125
2019-10-14,2067.4,8048.65,3556.26,7213.45,22003.04,112940.0,71615.0,84.78,112.21,1492.9,104302.0,11066.9501953125,38214.46875
2019-10-15,2068.17,8148.71,3598.65,7211.64,22207.21,112970.0,71580.0,84.76,111.67,1481.17,104490.0,11111.7998046875,38506.08984375
2019-10-16,2082.83,8124.18,3599.25,7167.95,22472.92,112870.0,71355.0,84.8,111.89,1489.77,105423.0,11162.830078125,38598.98828125
2019-10-17,2077.94,8156.85,3588.62,7182.32,22451.86,112675.0,71075.0,84.8,111.85,1491.89,105016.0,11186.8798828125,39052.05859375
2019-10-18,2060.69,8089.54,3579.41,7150.57,22492.68,112645.0,71020.0,84.83,111.95,1490.1,104729.0,11180.2197265625,39298.37890625
2019-10-21,2064.84,8162.99,3600.08,7163.64,22548.9,112495.0,70600.0,84.79,111.54,1484.5,106022.0,11184.150390625,39131.109375
2019-10-22,2088.86,8104.3,3604.82,7212.49,22587.14,112590.0,70565.0,84.82,111.8,1488.05,107381.0,11271.25,38963.83984375
2019-10-23,2080.62,8119.79,3606.89,7260.74,22625.38,112585.0,70605.0,84.81,111.84,1492.1,107544.0,11239.669921875,39058.828125
2019-10-24,2085.66,8185.8,3621.37,7328.25,22750.6,112560.0,70700.0,84.81,111.82,1503.65,106986.0,11320.1396484375,39020.390625
2019-10-25,2087.89,8243.12,3624.68,7324.47,22799.81,112500.0,70525.0,84.76,111.58,1504.73,107364.0,11296.1201171875,39058.05859375
2019-10-28,2093.6,8325.99,3625.69,7331.28,22867.27,112200.0,69980.0,84.73,111.16,1492.69,108187.0,11315.01953125,39444.94921875
2019-10-29,2092.69,8276.85,3622.09,7306.26,22974.13,112155.0,69840.0,84.75,111.26,1487.6,107556.0,11333.8701171875,39831.83984375
2019-10-30,2080.27,8303.98,3620.29,7330.78,22843.12,112210.0,69985.0,84.8,111.8,1495.4,108408.0,11380.2802734375,40051.87109375
2019-10-31,2083.48,8292.36,3604.41,7248.38,22927.04,112365.0,70205.0,84.95,112.51,1513.36,107220.0,11358.7099609375,40129.05078125
2019-11-01,2100.2,8386.4,3623.74,7302.42,22850.77,112365.0,70185.0,84.76,112.13,1513.95,108196.0,11399.5302734375,40165.03125
2019-11-04,2130.24,8433.2,3665.21,7369.69,23051.38,112125.0,69655.0,84.7,111.56,1509.63,108601.0,11556.849609375,40301.9609375
2019-11-05,2142.64,8434.68,3676.52,7388.08,23251.99,112090.0,69660.0,84.64,110.96,1484.1,108451.0,11644.0302734375,40248.23046875
2019-11-06,2144.15,8410.63,3688.74,7396.65,23303.82,112120.0,69625.0,84.69,111.28,1490.46,108336.0,11653.0703125,40469.78125
2019-11-07,2144.29,8434.52,3706.68,7406.41,23330.32,112160.0,69685.0,84.59,110.39,1468.07,109581.0,11606.5595703125,40653.73828125
2019-11-08,2137.23,8475.31,3699.65,7359.38,23391.87,112150.0,69770.0,84.6,110.24,1458.66,107629.0,11579.5400390625,40323.609375
2019-11-11,2124.09,8464.28,3696.82,7328.54,23331.84,112270.0,69920.0,84.62,110.36,1455.9,108215.0,11427.2802734375,40345.078125
2019-11-12,2140.92,8486.09,3712.2,7365.44,23520.01,112270.0,69555.0,84.63,110.41,1457.19,106785.0,11520.3701171875,40230.568359375
2019-11-13,2122.45,8482.1,3699.5,7351.21,23319.87,112280.0,69840.0,84.67,110.71,1463.19,105914.0,11467.830078125,40116.05859375
2019-11-14,2139.23,8479.02,3688.81,7292.76,23141.55,112325.0,69975.0,84.75,111.27,1471.2,106557.0,11450.419921875,40286.48046875
2019-11-15,2162.18,8540.83,3711.61,7302.94,23303.32,112325.0,69865.0,84.72,111.18,1467.37,106452.0,11525.599609375,40356.69140625
2019-11-18,2160.69,8549.94,3704.92,7307.7,23416.76,112305.0,69935.0,84.76,111.37,1470.85,106347.0,11599.7802734375,40284.19140625
2019-11-19,2153.24,8570.66,3696.56,7323.8,23292.65,112445.0,70215.0,84.75,111.58,1472.38,105618.0,11656.400390625,40469.69921875
2019-11-20,2125.32,8526.73,3683.88,7262.49,23148.57,112575.0,70560.0,84.79,111.99,1471.25,106557.5,11631.2001953125,40651.640625
2019-11-21,2096.6,8506.21,3679.66,7238.55,23038.58,112570.0,70605.0,84.75,111.71,1464.4,107497.0,11558.26953125,40575.171875
2019-11-22,2101.96,8519.89,3687.32,7326.81,23112.88,112560.0,70500.0,84.73,111.69,1462.29,108692.0,11566.7998046875,40359.41015625
2019-11-25,2123.5,8632.49,3707.68,7396.29,23292.81,112445.0,70305.0,84.75,111.74,1454.97,108424.0,11561.580078125,40889.23046875
2019-11-26,2121.35,8647.93,3705.55,7403.14,23373.32,112475.0,70400.0,84.79,111.95,1461.6,107059.0,11576.8203125,40821.30078125
2019-11-27,2127.85,8705.17,3712.85,7429.78,23437.77,112595.0,70615.0,84.74,111.66,1454.35,107708.0,11647.4599609375,41020.609375
2019-11-28,2118.6,8685.32,3704.48,7416.43,23409.14,112680.0,70610.0,84.755,111.615,1458.34,108290.0,11617.080078125,41130.171875
2019-11-29,2087.96,8665.47,3703.58,7346.53,23293.91,112815.0,70875.0,84.77,111.57,1464.8,108233.0,11489.5703125,40793.80859375
2019-12-02,2091.92,8567.99,3626.66,7285.94,23529.5,112735.0,70550.0,84.61,111.01,1462.44,109061.0,11502.830078125,40802.171875
2019-12-03,2084.07,8520.64,3610.99,7158.76,23379.81,112625.0,70235.0,84.73,112.0,1477.34,108956.0,11531.580078125,40675.44921875
2019-12-04,2068.89,8566.67,3660.02,7188.5,23135.23,112770.0,70685.0,84.69,111.57,1474.35,110301.0,11510.4697265625,40850.2890625
2019-12-05,2060.74,8570.7,3648.13,7137.85,23300.09,112710.0,70690.0,84.65,111.31,1475.7,110622.0,11594.650390625,40779.58984375
2019-12-06,2081.85,8656.53,3692.34,7239.66,23354.4,112115.0,70600.0,84.62,110.97,1459.76,111126.0,11609.6396484375,40445.1484375
2019-12-09,2088.65,8621.83,3672.18,7233.9,23430.7,112130.0,70635.0,84.62,111.06,1461.99,110977.0,11660.76953125,40487.4296875
2019-12-10,2098.0,8616.18,3671.78,7213.76,23410.19,112200.0,70850.0,84.58,110.93,1464.21,110672.0,11627.83984375,40239.87890625
2019-12-11,2105.62,8654.05,3687.45,7216.25,23391.86,112205.0,70800.0,84.65,111.39,1474.85,110964.0,11700.76953125,40412.5703125
2019-12-12,2137.35,8717.32,3706.35,7273.47,23424.81,112220.0,70805.0,84.57,110.51,1469.43,112200.0,11836.419921875,40581.7109375
